Id|Sponsor|Status|Start|Completion|Type|Submission|Conditions|Interventions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03826563|Children's Hospital of Philadelphia|Recruiting|Jan 2019|Jan 2023|Interventional|Jan 2019|Psychotic Disorders|Melatonin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03829514|Medical University of South Carolina|Completed|Feb 2019|Mar 2020|Interventional|Jan 2019|Diabetes Mellitus|Fenofibrate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03824639|VA Office of Research and Development|Recruiting|Apr 2019|Feb 2022|Interventional|Jan 2019|Cognitive Dysfunction|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03821311|University Hospital, Grenoble|Completed|Dec 2018|Jun 2019|Interventional|Dec 2018|Lung Diseases,Pulmonary Disease|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03823807|Nanjing Sanhome Pharmaceutical, Co., Ltd.|Unknown status|Mar 2019|Mar 2021|Interventional|Jan 2019|Carcinoma|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03820570|Uşak University|Completed|Jan 2012|Dec 2017|Interventional|Oct 2018|Hernia|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03821337|VA Office of Research and Development|Recruiting|Oct 2019|May 2022|Interventional|Jan 2019|Opioid-Related Disorders,Substance-Related Disorders|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03820830|International Breast Cancer Study Group|Recruiting|Aug 2019|Nov 2026|Interventional|Jan 2019|Breast Neoplasms,Recurrence|Palbociclib,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03829774|DyAnsys, Inc.|Unknown status|Jan 2019|Jul 2019|Interventional|Jan 2019|Pain|Acetaminophen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03826953|University of Edinburgh|Unknown status|Jul 2017|Jan 2020|Interventional|May 2017|Hypersensitivity|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03826173|Brown University|Unknown status|Oct 2018|Nov 2019|Interventional|Sep 2018||,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03824548|Tianjin Happy Life Technology Co., Ltd.|Unknown status|Jan 2019|May 2019|Observational|Jan 2019|Gastroesophageal Reflux,Esophagitis|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03823742|Baylor College of Medicine|Recruiting|Feb 2019|Mar 2023|Interventional|Jan 2019|Irritable Bowel Syndrome,Gastrointestinal Diseases,Digestive System Diseases,Intestinal Diseases,Disease,Syndrome,Chronic Pain,Abdominal Pain,Somatoform Disorders|,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03828110|IRCCS Eugenio Medea|Completed|May 2017|Apr 2019|Observational|Jan 2019|Brain Injuries,Cerebral Palsy|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03827252|Centre Hospitalier Universitaire, Amiens|Unknown status|Sep 2018|Sep 2019|Observational|Jan 2019|Premature Birth|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03823144|Mayo Clinic|Recruiting|Feb 2019|Dec 2022|Interventional|Jan 2019|Neoplasms|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03821259|University of Edinburgh|Completed|Nov 2018|May 2019|Observational|Dec 2018|Stress Disorders|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03827200|Noorik Biopharmaceuticals AG|Terminated|Apr 2019|Jan 2021|Interventional|Jan 2019|Liver Cirrhosis,Hypertension,Fibrosis,Ascites|Ambrisentan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03827265|University of California, Los Angeles|Unknown status|Feb 2019|Aug 2020|Interventional|Jan 2019|Tobacco Use Disorder|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03826901|LEO Pharma|Active, not recruiting|Feb 2019|Nov 2021|Interventional|Jan 2019|Dermatitis,Eczema|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03827213|Montefiore Medical Center|Recruiting|Jan 2019|Sep 2021|Interventional|Jan 2019||Bupivacaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03821714|Southeast University, China|Completed|Feb 2019|Jan 2020|Interventional|Jan 2019|Shock|Vitamins,Hydrocortisone,Hydrocortisone 17-butyrate 21-propionate,Hydrocortisone acetate,Hydrocortisone hemisuccinate,Glucocorticoids,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03829839|University Hospital, Bonn|Completed|Mar 2016|Aug 2017|Interventional|Feb 2019||Lorazepam,Oxytocin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03829631|University of Alberta|Recruiting|Jun 2019|Dec 2022|Interventional|Jan 2019|Back Pain,Emergencies,Low Back Pain|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03825978|Saglik Bilimleri Universitesi Gulhane Tip Fakultesi|Completed|Jun 2017|Mar 2018|Interventional|Jan 2019|Chromosome Disorders,Chromosome Aberrations,Anxiety Disorders|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03829423|Jamil Kanfoud|Unknown status|Apr 2019|Jul 2020|Interventional|Jan 2019|Breast Neoplasms|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03820453|Kern Pharma, S.L.|Unknown status|Oct 2018|Aug 2019|Interventional|Jan 2019|Sexual Dysfunctions|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03827317|Imperial College London|Recruiting|Mar 2019|Oct 2021|Interventional|Jan 2019|Breast Neoplasms|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03823729|Elosan AG|Completed|Jul 2018|Mar 2019|Interventional|Jan 2019|Chronic Pain|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03825419|Turkish Stroke Research and Clinical Trials Network|Active, not recruiting|Jan 2019|Nov 2021|Observational|Jan 2019|Stroke,Ischemic Stroke|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03821116|Uppsala University|Completed|Jan 2019|Jun 2020|Interventional|Jan 2019|Inflammation|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03827954|Posit Science Corporation|Completed|Jun 2019|May 2021|Interventional|Jan 2019|Heart Failure,Cognitive Dysfunction|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03822169|Wageningen University and Research|Completed|Feb 2019|Feb 2019|Interventional|Jan 2019||Choline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03828396|Shanghai Zhongshan Hospital|Unknown status|Oct 2018|Sep 2020|Observational|Jan 2019|Colorectal Neoplasms,Adenoma|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03821051|China National Center for Cardiovascular Diseases|Recruiting|Oct 2017|Oct 2027|Observational [Patient Registry]|Jan 2019|Arrhythmias|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03824340|Aljazeera Hospital|Unknown status|Jan 2019|Jan 2020|Interventional|Jan 2019|Infertility|Doxycycline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03820713|Eio Biomedical Ltd.|Completed|May 2018|Jul 2020|Interventional|Aug 2018|Tissue Adhesions|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03822416|University of Minnesota|Completed|Mar 2019|May 2020|Interventional|Jan 2019|Disease,Schizophrenia,Depressive Disorder,Bipolar Disorder,Mental Disorders,Psychotic Disorders|Nicotine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03825315|Revance Therapeutics, Inc.|Completed|Dec 2018|Jun 2020|Interventional|Jan 2019|Fasciitis|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03829462|Institut du Cancer de Montpellier - Val d'Aurelle|Recruiting|Mar 2019|Jun 2023|Interventional|Jan 2019|Colorectal Neoplasms|Irinotecan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03826342|University of Michigan|Recruiting|Apr 2019|Feb 2024|Interventional|Jan 2019|Infections,Communicable Diseases,Sexually Transmitted Diseases,Pregnancy Complications,Substance-Related Disorders,Alcohol Drinking|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03820063|Borstkanker Onderzoek Groep|Active, not recruiting|Feb 2019|May 2032|Interventional|Jan 2019|Breast Neoplasms|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03821662|Arizona State University|Completed|Apr 2019|Jul 2019|Interventional|Jan 2019|Diabetes Mellitus|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03820206|Cairo University|Completed|Jan 2019|Jan 2020|Interventional|Jan 2019|Blood Loss|Tranexamic Acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03822377|Azienda Ospedaliero Universitaria di Sassari|Completed|Jun 2019|Aug 2020|Interventional|Jan 2019|Myocardial Infarction,ST Elevation Myocardial Infarction,Infarction|Ticagrelor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03826381|Rigshospitalet, Denmark|Completed|May 2019|Jun 2021|Observational|Mar 2018|Liver Diseases,Fatty Liver,Non-alcoholic Fatty Liver Disease,Kidney Diseases,Renal Insufficiency,Diabetes Mellitus|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03828318|Jewish General Hospital|Recruiting|Sep 2019|Dec 2021|Interventional|Jan 2019|Syndrome|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03823547|J.M. ten Berg|Recruiting|Jan 2015|Jun 2050|Observational [Patient Registry]|Jan 2019|Myocardial Infarction,Acute Coronary Syndrome,Infarction|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03820050|Abbott Diabetes Care|Completed|Jan 2019|Jun 2019|Observational|Jan 2019||,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03829241|Biohaven Pharmaceuticals, Inc.|Completed|Feb 2019|May 2020|Interventional|Feb 2019|Disease,Anxiety Disorders|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03828552|Hospices Civils de Lyon|Completed|Mar 2019|Jun 2019|Observational|Jan 2019||,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03825289|University of Utah|Recruiting|Jan 2019|Jan 2025|Interventional|Jan 2019|Carcinoma,Pancreatic Neoplasms|Hydroxychloroquine,Trametinib,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03826043|Centre Antoine Lacassagne|Recruiting|Sep 2019|Mar 2022|Interventional|Jan 2019|Thrombosis,Hemostatic Disorders,Thromboembolism,Blood Coagulation Disorders|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03822338|Nanjing First Hospital, Nanjing Medical University|Unknown status|Aug 2019|May 2021|Interventional|Jan 2019|Pneumoperitoneum,Reperfusion Injury,Ischemia|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03827837|Jiangsu HengRui Medicine Co., Ltd.|Unknown status|Jan 2019|Jun 2021|Interventional|Nov 2018|Carcinoma,Ovarian Neoplasms,Uterine Cervical Neoplasms,Endometrial Neoplasms|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03827109|Laura Mackner|Recruiting|Jun 2019|Feb 2023|Interventional|Jan 2019|Crohn Disease,Colitis,Inflammatory Bowel Diseases|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03823222|Wageningen University and Research|Completed|Feb 2019|Mar 2019|Interventional|Jan 2019||,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03822572|Austrian Breast & Colorectal Cancer Study Group|Recruiting|Feb 2019|Dec 2026|Interventional|Nov 2018|Colorectal Neoplasms|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03824210|East and North Hertfordshire NHS Trust|Unknown status|Mar 2019|Dec 2020|Observational|Jan 2019||,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03828006|Bioksan|Unknown status|Dec 2018|Aug 2019|Interventional|Jan 2019|Hypercholesterolemia|Red yeast rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03829059|Medical University of Graz|Active, not recruiting|Jun 2018|Feb 2023|Observational|Feb 2019|Gingival Diseases|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03827005|North Dakota State University|Completed|Jul 2016|May 2017|Interventional|Jul 2018||,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03829020|Mayo Clinic|Recruiting|Apr 2019|Aug 2022|Interventional|Feb 2019|Multiple Myeloma,Neoplasms|Metformin,Nelfinavir,Bortezomib,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03823118|Taizhou Hospital|Unknown status|Mar 2019|Mar 2021|Interventional|Jan 2019|Lung Neoplasms,Small Cell Lung Carcinoma|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03824600|Onze Lieve Vrouw Hospital|Completed|Nov 2017|Sep 2019|Observational [Patient Registry]|Jan 2019|Coronary Artery Disease,Myocardial Ischemia,Coronary Disease|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03825601|Institut National de la Santé Et de la Recherche Médicale, France|Unknown status|Feb 2019|Apr 2021|Interventional|Jan 2019|Multiple Sclerosis,Sclerosis,Nerve Degeneration|Flumazenil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03820622|CCRF Inc., Beijing, China|Not yet recruiting|Mar 2019|Oct 2022|Interventional|Jan 2019||Paclitaxel,Albumin-Bound Paclitaxel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03827356|University of Salamanca|Completed|Apr 2019|Sep 2019|Interventional|Jan 2019|Respiratory Insufficiency,Pulmonary Valve Insufficiency|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03824665|Cairo University|Completed|Feb 2019|May 2019|Interventional|Jan 2019||Fentanyl,Nalbuphine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03825302|Vanderbilt University Medical Center|Not yet recruiting|Dec 2021|Dec 2022|Observational|Jan 2019|Asthma|Mannitol,Methacholine Chloride,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03822949|University of Colorado, Denver|Recruiting|Jul 2019|Jul 2022|Interventional|Jan 2019|Myocardial Ischemia,Ischemia|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03824379|Ain Shams University|Completed|Jun 2019|Mar 2020|Interventional|Jan 2019|Kidney Diseases,Diabetic Nephropathies|Hypoglycemic Agents,Magnesium citrate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03824509|MaineHealth|Completed|Jan 2019|May 2020|Observational|Jan 2019|Stroke,Atrial Fibrillation|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03821896|University of Alberta|Recruiting|Mar 2019|Dec 2020|Interventional|Jan 2019|Pediatric Obesity|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03829098|Radboud University|Unknown status|Apr 2019|Oct 2019|Observational|Jan 2019|Esophageal Neoplasms,Anastomotic Leak|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03824535|Andrei Iagaru|Recruiting|Feb 2019|Aug 2024|Interventional|Jan 2019|Multiple Pulmonary Nodules|Deoxyglucose,Fluorodeoxyglucose F18,Fluorides,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03823573|Ignacio Aguado Maestro|Active, not recruiting|Jan 2019|Dec 2020|Interventional|Jan 2019|Osteoarthritis|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03827733|Shanghai 10th People's Hospital|Recruiting|Feb 2018|Dec 2022|Observational|Nov 2018|Alzheimer Disease|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03827083|Tepecik Training and Research Hospital|Completed|Jan 2019|Dec 2019|Observational|Jan 2019|Cognitive Dysfunction|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03827044|Royal Marsden NHS Foundation Trust|Active, not recruiting|Aug 2018|Jan 2022|Interventional|Jul 2018|Colonic Neoplasms,Microsatellite Instability|Avelumab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03823092|South Warwickshire NHS Foundation Trust|Unknown status|Nov 2017|Jul 2019|Observational|Jan 2019|Macular Degeneration,Cataract,Retinal Diseases,Diabetic Retinopathy,Pseudophakia|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03825445|Hue University of Medicine and Pharmacy|Completed|Apr 2016|Jun 2017|Interventional|Jan 2019||Chorionic Gonadotropin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03828370|Klein Buendel, Inc.|Enrolling by invitation|Mar 2019|Aug 2022|Interventional|Jan 2019||,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03822429|Istituto Clinico Humanitas|Completed|Jan 2010|Dec 2015|Observational|Jan 2019||,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03823443|Columbia University|Recruiting|Jun 2018|Aug 2024|Observational|Jan 2019|Alpha 1-Antitrypsin Deficiency,Lung Diseases,Pulmonary Disease|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03825536|University of California, San Francisco|Recruiting|Jan 2021|Jun 2022|Interventional|Jan 2019|Acquired Immunodeficiency Syndrome,HIV Infections|Methamphetamine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03823625|Fondazione Ricerca Traslazionale|Recruiting|Sep 2017|Feb 2021|Interventional|Feb 2018|Lung Neoplasms|Nivolumab,Ipilimumab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03824288|Tobias Todsen|Unknown status|Nov 2018|Apr 2020|Interventional|Jan 2019|Abscess,Peritonsillar Abscess|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03828331|VA Office of Research and Development|Recruiting|Apr 2019|Mar 2022|Observational|Jan 2019||,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03822182|Indiana University|Completed|Oct 2018|Jan 2020|Interventional|Jan 2019|Pain,Rotator Cuff Injuries|Dexamethasone,Bupivacaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03825380|Laboratoires Thea|Completed|Nov 2018|Feb 2021|Interventional|Jan 2019|Ocular Hypertension|Bimatoprost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03826732|Karolinska Institutet|Completed|Jan 2019|May 2020|Interventional|Jan 2019||,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03828708|University of Colorado, Denver|Recruiting|Sep 2021|May 2023|Interventional|Jan 2019||,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03826030|Duke University|Recruiting|Sep 2019|Jan 2023|Interventional|Jan 2019|Stroke,Paralysis,Ischemic Stroke|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03826108|Fundación Pública Andaluza para la gestión de la Investigación en Sevilla|Unknown status|Apr 2019|Dec 2020|Observational|Jan 2019|Infections,Communicable Diseases,Staphylococcal Infections|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03822702|National Cheng-Kung University Hospital|Recruiting|May 2016|Dec 2022|Interventional|Jan 2019|Learning Disabilities|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03827421|University Hospital, Grenoble|Terminated|Dec 2018|Dec 2019|Observational [Patient Registry]|Dec 2018|Brain Injuries,Emergencies|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03826368|Real Time Diagnostics Ventures INC|Withdrawn|Apr 2020|Apr 2020|Observational|Jan 2019|Brain Injuries,Wounds and Injuries|Cannabidiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03826251|University Hospital, Angers|Completed|Jan 2014|Jun 2018|Observational|Jan 2019|Intestinal Obstruction|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03822520|Samsung Medical Center|Completed|Jun 2017|May 2018|Interventional|Nov 2018||Moxifloxacin,Celecoxib,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03826758|Loyola University|Not yet recruiting|Jan 2021|Sep 2023|Interventional|Jan 2019|Kidney Diseases,Renal Insufficiency|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03828994|Johns Hopkins University|Recruiting|Feb 2019|Dec 2023|Interventional|Feb 2019|Pelvic Inflammatory Disease,Pelvic Infection|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03825042|A. Menarini Industrie Farmaceutiche Riunite S.r.l.|Completed|Jan 2018|Oct 2018|Interventional|Jan 2019|Cognitive Dysfunction|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03825172|Istanbul University|Completed|Jan 2019|Jan 2020|Observational [Patient Registry]|Jan 2019||,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03828903|Assiut University|Completed|Mar 2020|Oct 2021|Interventional|Jan 2019|Pleural Effusion|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03827408|Nourhan M.Aly|Completed|Nov 2017|Dec 2019|Interventional|Jan 2019||Midazolam,Dexmedetomidine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03825731|Hebei Yanda Ludaopei Hospital|Unknown status|Jan 2019|Sep 2019|Interventional|Jan 2019|Precursor Cell Lymphoblastic Leukemia-Lymphoma|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03823378|AbbVie|Terminated|May 2019|Sep 2020|Interventional|Jan 2019|Arthritis|Upadacitinib,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03825341|St. Jude Children's Research Hospital|Recruiting|Jun 2019|Jun 2022|Interventional|Jan 2019|Anemia,Thalassemia|Hydroxyurea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03828812|National Yang Ming University|Completed|Aug 2015|Dec 2018|Interventional|Jan 2019||,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03823365|A.O. Ospedale Papa Giovanni XXIII|Recruiting|Dec 2018|Nov 2021|Interventional|Jan 2019|Lymphoma,Leukemia|Blinatumomab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03826160|Massachusetts General Hospital|Unknown status|Jan 2019|Jan 2021|Observational|Jan 2019|Acquired Immunodeficiency Syndrome,HIV Infections,Heart Diseases,Lipodystrophy|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03825614|University of Yalova|Completed|Jan 2016|Feb 2017|Interventional|Jan 2019|Depression|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03829878|Finch Research and Development LLC.|Withdrawn|May 2020|Dec 2021|Interventional|Jan 2019|Autistic Disorder,Autism Spectrum Disorder,Child Development Disorders|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03820180|Respirent Pharmaceuticals Co Ltd.|Completed|Jan 2019|Feb 2019|Interventional|Jan 2019|Respiratory Aspiration|Fluticasone,Xhance,Salmeterol Xinafoate,Fluticasone-Salmeterol Drug Combination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03824015|University of Nottingham|Completed|Jan 2017|Apr 2018|Interventional|Jan 2019||,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03826927|University Hospital, Basel, Switzerland|Active, not recruiting|Mar 2013|Mar 2023|Observational|Jan 2019|Stroke,Atrial Fibrillation|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03824652|Stephen Freedland|Recruiting|Apr 2019|Jan 2024|Interventional|Jan 2019|Prostatic Neoplasms,Weight Loss|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03824938|Columbia University|Recruiting|Apr 2019|Jan 2022|Interventional|Jan 2019|Multiple Sclerosis,Sclerosis|Aspirin,Acetaminophen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03823391|AbbVie|Completed|Mar 2019|Aug 2020|Interventional|Jan 2019|Arthritis|Adalimumab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03820310|Newish Technology (Beijing) Co., Ltd.|Recruiting|May 2018|Apr 2022|Interventional|Jan 2019|Cholangiocarcinoma|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03822351|MedImmune LLC|Active, not recruiting|Dec 2018|Jul 2023|Interventional|Dec 2018|Lung Neoplasms,Carcinoma|Durvalumab,Antibodies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03821493|Pfizer|Completed|Feb 2019|Jun 2019|Interventional|Jan 2019||Itraconazole,Pharmaceutical Solutions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03825081|Massachusetts Eye and Ear Infirmary|Unknown status|Jan 2019|Dec 2019|Interventional|Jan 2019|Presbyopia,Pseudophakia|Brimonidine Tartrate,Pilocarpine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03825939|NYU Langone Health|Terminated|Apr 2015|Sep 2016|Interventional|Dec 2015|Hemorrhage|Tranexamic Acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03827239|University of Prince Edward Island|Terminated|Jan 2019|Dec 2019|Interventional|Jan 2019|Insulin Resistance,Hypersensitivity|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03820505|University Hospital, Montpellier|Recruiting|Jan 2019|Feb 2022|Observational|Jan 2019||,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03827304|Sheffield Hallam University|Completed|Apr 2017|Dec 2017|Interventional|Jan 2019|Burns|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03828864|BioElectronics Corporation|Unknown status|Feb 2019|May 2020|Interventional|Feb 2019|Back Pain,Low Back Pain|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03827993|Case Comprehensive Cancer Center|Suspended|Jul 2019|Sep 2021|Interventional|Jan 2019||,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03823976|University of Novi Sad|Unknown status|Jan 2019|Jun 2019|Observational|Jan 2019|Intellectual Disability|Anesthetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03825627|University of Zurich|Unknown status|Jun 2019|Dec 2020|Interventional|Jan 2019|Pedophilia|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03820843|Assistance Publique - Hôpitaux de Paris|Recruiting|Feb 2020|Feb 2022|Interventional|Jan 2019|Stroke,Aphasia,Hemorrhagic Stroke|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT03827291|Duke University|Recruiting|Oct 2019|Jan 2022|Interventional|Jan 2019||,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
